Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 160,I-Game 044,IGT,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 151,Novostar II US$,Novomatic,$,2019-01-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0515
Slot 260,Roulette,ZUUM,C$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 151,Novostar II US$,Novomatic,$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0515
Slot 202,Oxygen Slant,Atronic,$,2019-01-20 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 184,EGT - Premier,EGT,$,2019-03-02 06:00:00,0,0.00000,0.00000,0.000000000,0.0618
Slot 202,Oxygen Slant,Atronic,$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-02-13 02:00:00,37,5.34795,3.03000,0.393609120,0.0736
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-03-21 14:00:00,1063,39.70190,-15.01990,2.922059840,0.0736
Slot 263,Roulette,ZUUM,C$,2019-02-09 14:00:00,22,139.71330,22.72500,5.588532000,0.0400
Slot 184,EGT - Premier,EGT,$,2019-02-20 01:00:00,131,624.00000,300.00000,38.563200000,0.0618
Slot 120,A560 Multi,Ainsworth,$,2019-01-30 09:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 263,Roulette,ZUUM,C$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 127,Oxygen $,Atronic,$,2019-01-20 04:00:00,0,0.00000,0.00000,0.000000000,0.0615
Slot 302,AXXIS 23/23,IGT,$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 302,AXXIS 23/23,IGT,$,2019-03-09 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 263,Roulette,ZUUM,C$,2019-01-27 01:00:00,5,65.13540,21.10020,2.605416000,0.0400
Slot 302,AXXIS 23/23,IGT,$,2019-02-26 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 184,EGT - Premier,EGT,$,2019-02-16 13:00:00,752,781.95000,317.25000,48.324510000,0.0618
Slot 102,CDS Reel Deal 10,CDS,C$,2019-03-02 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 302,AXXIS 23/23,IGT,$,2019-01-03 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 263,Roulette,ZUUM,C$,2019-03-21 14:00:00,1,0.60240,0.60240,0.024096000,0.0400
Slot 102,CDS Reel Deal 10,CDS,C$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-02-16 13:00:00,63,4.84800,2.72700,0.356812800,0.0736
Slot 102,CDS Reel Deal 10,CDS,C$,2019-03-21 14:00:00,376,45.87276,12.34920,2.752365600,0.0600
Slot 184,EGT - Premier,EGT,$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0618
Slot 127,Oxygen $,Atronic,$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0615
Slot 302,AXXIS 23/23,IGT,$,2019-03-21 14:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 102,CDS Reel Deal 10,CDS,C$,2019-03-16 00:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 127,Oxygen $,Atronic,$,2019-01-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0615
Slot 120,A560 Multi,Ainsworth,$,2019-03-05 13:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 102,CDS Reel Deal 10,CDS,C$,2019-01-06 22:00:00,148,20.79440,6.42180,1.247664000,0.0600
Slot 202,Oxygen Slant,Atronic,$,2019-02-13 02:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 263,Roulette,ZUUM,C$,2019-03-12 12:00:00,8,24.09600,24.09600,0.963840000,0.0400
Slot 263,Roulette,ZUUM,C$,2019-02-13 02:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 263,Roulette,ZUUM,C$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 202,Oxygen Slant,Atronic,$,2019-03-12 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 263,Roulette,ZUUM,C$,2019-01-16 22:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 120,A560 Multi,Ainsworth,$,2019-01-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 295,AXXIS 23/23,IGT,$,2019-01-16 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 202,Oxygen Slant,Atronic,$,2019-01-16 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 202,Oxygen Slant,Atronic,$,2019-03-09 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-02-20 01:00:00,576,33.98448,0.51207,2.501257728,0.0736
Slot 120,A560 Multi,Ainsworth,$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 295,AXXIS 23/23,IGT,$,2019-02-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 218,G-FORCE,Merkur,$,2019-01-20 04:00:00,0,0.00000,0.00000,0.000000000,0.0596
Slot 293,A560,Ainsworth,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 279,Reel Deal 50,CDS,C$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 286,MAV 500 NIO,Aristocrat,C$,2019-03-21 14:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 293,A560,Ainsworth,$,2019-02-16 13:00:00,39,15.50000,6.00000,0.775000000,0.0500
Slot 293,A560,Ainsworth,$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 129,MAV500,Aristocrat,$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0529
Slot 279,Reel Deal 50,CDS,C$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 129,MAV500,Aristocrat,$,2019-01-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0529
Slot 293,A560,Ainsworth,$,2019-02-06 04:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 318,Emotion NIO Cord,Atronic,C$,2019-01-23 12:00:00,122,9.31550,-4.65000,0.745240000,0.0800
Slot 279,Reel Deal 50,CDS,C$,2019-02-13 02:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 111,CDS Reel Deal 10,CDS,C$,2019-01-03 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 111,CDS Reel Deal 10,CDS,C$,2019-02-20 01:00:00,15,4.54500,3.03000,0.272700000,0.0600
Slot 129,MAV500,Aristocrat,$,2019-03-09 06:00:00,0,0.00000,0.00000,0.000000000,0.0529
Slot 136,Oxygen $,Atronic,$,2019-01-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0724
Slot 111,CDS Reel Deal 10,CDS,C$,2019-02-09 14:00:00,433,41.08680,3.99960,2.465208000,0.0600
Slot 286,MAV 500 NIO,Aristocrat,C$,2019-03-05 13:00:00,110,25.96125,6.96815,1.741999875,0.0671
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-01-27 01:00:00,96,23.40500,9.21010,2.265604000,0.0968
Slot 218,G-FORCE,Merkur,$,2019-03-02 06:00:00,0,0.00000,0.00000,0.000000000,0.0596
Slot 293,A560,Ainsworth,$,2019-01-06 22:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 129,MAV500,Aristocrat,$,2019-02-16 13:00:00,7,0.11000,0.11000,0.005819000,0.0529
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-02-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 161,I-Game 044,IGT,$,2019-01-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 293,A560,Ainsworth,$,2019-03-21 14:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-01-13 12:00:00,46,7.13000,2.99150,0.690184000,0.0968
Slot 286,MAV 500 NIO,Aristocrat,C$,2019-03-16 00:00:00,1275,1064.51660,127.29290,71.429063860,0.0671
Slot 286,MAV 500 NIO,Aristocrat,C$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 161,I-Game 044,IGT,$,2019-01-16 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 111,CDS Reel Deal 10,CDS,C$,2019-02-02 19:00:00,387,87.26400,19.24050,5.235840000,0.0600
Slot 293,A560,Ainsworth,$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 111,CDS Reel Deal 10,CDS,C$,2019-03-05 13:00:00,49,5.63244,2.40960,0.337946400,0.0600
Slot 218,G-FORCE,Merkur,$,2019-02-02 19:00:00,0,0.00000,0.00000,0.000000000,0.0596
Slot 129,MAV500,Aristocrat,$,2019-03-21 14:00:00,0,0.00000,0.00000,0.000000000,0.0529
Slot 129,MAV500,Aristocrat,$,2019-02-20 01:00:00,105,70.55000,-35.68000,3.732095000,0.0529
Slot 136,Oxygen $,Atronic,$,2019-01-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0724
Slot 161,I-Game 044,IGT,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 129,MAV500,Aristocrat,$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0529
Slot 136,Oxygen $,Atronic,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0724
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 293,A560,Ainsworth,$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 125,Oxygen $,Atronic,$,2019-03-12 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-01-16 22:00:00,230,106.95000,-12.75681,8.556000000,0.0800
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-01-10 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 207,Crystal Slant US $,IGT,$,2019-01-16 22:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 122,A560 Multi,Ainsworth,$,2019-02-16 12:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 107,CDS Reel Deal 10,CDS,C$,2019-01-16 22:00:00,18,3.73076,3.66960,0.223845600,0.0600
Slot 240,GK10 Slant,IGT,C$,2019-01-10 05:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 122,A560 Multi,Ainsworth,$,2019-01-10 05:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 122,A560 Multi,Ainsworth,$,2019-01-20 04:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 107,CDS Reel Deal 10,CDS,C$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 240,GK10 Slant,IGT,C$,2019-02-02 19:00:00,621,37.81440,6.42360,1.512576000,0.0400
Slot 240,GK10 Slant,IGT,C$,2019-02-09 14:00:00,624,55.05510,-34.72380,2.202204000,0.0400
Slot 189,CDS Reel Deal 10,CDS,C$,2019-02-02 19:00:00,912,44.57130,3.93900,2.674278000,0.0600
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-02-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 107,CDS Reel Deal 10,CDS,C$,2019-03-12 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-03-09 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 240,GK10 Slant,IGT,C$,2019-03-12 12:00:00,7,0.18072,0.15060,0.007228800,0.0400
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-01-23 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 122,A560 Multi,Ainsworth,$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 240,GK10 Slant,IGT,C$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 189,CDS Reel Deal 10,CDS,C$,2019-01-10 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 107,CDS Reel Deal 10,CDS,C$,2019-01-23 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 189,CDS Reel Deal 10,CDS,C$,2019-02-09 14:00:00,134,40.60200,-231.49200,2.436120000,0.0600
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0664
Slot 122,A560 Multi,Ainsworth,$,2019-01-30 09:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-03-19 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0664
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-03-02 06:00:00,0,0.00000,0.00000,0.000000000,0.0664
Slot 125,Oxygen $,Atronic,$,2019-01-20 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 122,A560 Multi,Ainsworth,$,2019-03-02 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 122,A560 Multi,Ainsworth,$,2019-02-26 21:00:00,406,159.40000,-1.75000,7.970000000,0.0500
Slot 207,Crystal Slant US $,IGT,$,2019-03-09 06:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 125,Oxygen $,Atronic,$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-02-26 21:00:00,0,0.00000,0.00000,0.000000000,0.0664
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-03-21 14:00:00,0,0.00000,0.00000,0.000000000,0.0664
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 240,GK10 Slant,IGT,C$,2019-02-16 13:00:00,641,190.22340,55.57020,7.608936000,0.0400
Slot 125,Oxygen $,Atronic,$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 107,CDS Reel Deal 10,CDS,C$,2019-03-21 14:00:00,604,181.92480,26.80680,10.915488000,0.0600
Slot 189,CDS Reel Deal 10,CDS,C$,2019-01-16 22:00:00,618,156.14148,19.26540,9.368488800,0.0600
Slot 122,A560 Multi,Ainsworth,$,2019-03-21 14:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-03-05 13:00:00,0,0.00000,0.00000,0.000000000,0.0664
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-01-03 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 240,GK10 Slant,IGT,C$,2019-02-23 08:00:00,7,0.54540,0.45450,0.021816000,0.0400
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-03-12 12:00:00,55,5.50000,5.00000,0.365200000,0.0664
Slot 189,CDS Reel Deal 10,CDS,C$,2019-02-26 21:00:00,11,3.33300,1.51500,0.199980000,0.0600
Slot 189,CDS Reel Deal 10,CDS,C$,2019-02-13 02:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 189,CDS Reel Deal 10,CDS,C$,2019-01-23 12:00:00,89,27.52200,2.14060,1.651320000,0.0600
Slot 207,Crystal Slant US $,IGT,$,2019-03-19 05:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 240,GK10 Slant,IGT,C$,2019-02-26 21:00:00,125,23.08860,6.12060,0.923544000,0.0400
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0664
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 125,Oxygen $,Atronic,$,2019-01-30 09:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0664
Slot 207,Crystal Slant US $,IGT,$,2019-03-12 12:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 207,Crystal Slant US $,IGT,$,2019-02-13 02:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-02-06 04:00:00,0,0.00000,0.00000,0.000000000,0.0664
Slot 107,CDS Reel Deal 10,CDS,C$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 107,CDS Reel Deal 10,CDS,C$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 240,GK10 Slant,IGT,C$,2019-03-21 14:00:00,67,20.48160,9.93960,0.819264000,0.0400
Slot 107,CDS Reel Deal 10,CDS,C$,2019-02-02 19:00:00,14,4.24200,2.42400,0.254520000,0.0600
Slot 125,Oxygen $,Atronic,$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 325,Gaminator FV601-CF2,Novomatic,$,2019-01-06 22:00:00,105,28.30000,-5.00000,1.879120000,0.0664
Slot 122,A560 Multi,Ainsworth,$,2019-03-16 00:00:00,498,388.54000,107.80000,19.427000000,0.0500
Slot 107,CDS Reel Deal 10,CDS,C$,2019-02-09 14:00:00,334,24.48240,0.66660,1.468944000,0.0600
Slot 240,GK10 Slant,IGT,C$,2019-01-16 22:00:00,5,0.61200,0.15300,0.024480000,0.0400
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-01-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 125,Oxygen $,Atronic,$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-01-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 240,GK10 Slant,IGT,C$,2019-03-09 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 122,A560 Multi,Ainsworth,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 125,Oxygen $,Atronic,$,2019-01-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 207,Crystal Slant US $,IGT,$,2019-01-23 12:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 125,Oxygen $,Atronic,$,2019-03-09 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 107,CDS Reel Deal 10,CDS,C$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 125,Oxygen $,Atronic,$,2019-02-26 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 189,CDS Reel Deal 10,CDS,C$,2019-02-16 13:00:00,683,32.26950,1.87860,1.936170000,0.0600
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-03-21 14:00:00,38,5.70000,3.12000,0.456000000,0.0800
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-03-02 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 273,GK20 Slant,IGT,C$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 123,A560,Ainsworth,$,2019-03-02 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 141,MAV500,Aristocrat,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 273,GK20 Slant,IGT,C$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 242,GK10 Slant,IGT,C$,2019-03-21 14:00:00,58,15.36120,7.37940,0.614448000,0.0400
Slot 242,GK10 Slant,IGT,C$,2019-02-26 21:00:00,705,273.48780,26.30040,10.939512000,0.0400
Slot 292,A560,Ainsworth,$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 123,A560,Ainsworth,$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 191,Oxygen Slant,Atronic,$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 273,GK20 Slant,IGT,C$,2019-01-20 05:00:00,376,21.65064,2.84394,0.866025600,0.0400
Slot 242,GK10 Slant,IGT,C$,2019-01-16 22:00:00,132,30.81420,17.13600,1.232568000,0.0400
Slot 242,GK10 Slant,IGT,C$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 292,A560,Ainsworth,$,2019-03-16 00:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 123,A560,Ainsworth,$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 141,MAV500,Aristocrat,$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 191,Oxygen Slant,Atronic,$,2019-02-06 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 141,MAV500,Aristocrat,$,2019-02-26 21:00:00,1,0.10000,0.10000,0.008000000,0.0800
Slot 123,A560,Ainsworth,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 123,A560,Ainsworth,$,2019-01-23 12:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 292,A560,Ainsworth,$,2019-02-06 04:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 273,GK20 Slant,IGT,C$,2019-01-16 22:00:00,358,54.58530,22.17050,2.183412000,0.0400
Slot 138,Oxygen $,Atronic,$,2019-01-16 22:00:00,15,0.62000,0.52000,0.049600000,0.0800
Slot 242,GK10 Slant,IGT,C$,2019-02-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 273,GK20 Slant,IGT,C$,2019-03-05 13:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 123,A560,Ainsworth,$,2019-03-21 14:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 273,GK20 Slant,IGT,C$,2019-02-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 123,A560,Ainsworth,$,2019-03-05 13:00:00,304,315.20000,99.00000,15.760000000,0.0500
Slot 141,MAV500,Aristocrat,$,2019-01-16 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 242,GK10 Slant,IGT,C$,2019-01-20 05:00:00,337,35.28180,-8.56800,1.411272000,0.0400
Slot 138,Oxygen $,Atronic,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 273,GK20 Slant,IGT,C$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 141,MAV500,Aristocrat,$,2019-03-19 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 141,MAV500,Aristocrat,$,2019-01-30 09:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 242,GK10 Slant,IGT,C$,2019-03-19 05:00:00,71,9.78900,6.32520,0.391560000,0.0400
Slot 191,Oxygen Slant,Atronic,$,2019-01-30 09:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 273,GK20 Slant,IGT,C$,2019-02-26 21:00:00,519,78.47700,11.51400,3.139080000,0.0400
Slot 242,GK10 Slant,IGT,C$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 141,MAV500,Aristocrat,$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 242,GK10 Slant,IGT,C$,2019-03-19 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 141,MAV500,Aristocrat,$,2019-02-13 02:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 292,A560,Ainsworth,$,2019-01-06 22:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 242,GK10 Slant,IGT,C$,2019-02-06 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 123,A560,Ainsworth,$,2019-01-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 130,MAV500,Aristocrat,$,2019-01-06 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 300,AXXIS 23/23,IGT,$,2019-01-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 300,AXXIS 23/23,IGT,$,2019-02-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 113,CDS Reel Deal 10,CDS,C$,2019-02-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 166,Admiral - Ult 10,Novomatic,$,2019-01-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 300,AXXIS 23/23,IGT,$,2019-03-21 14:00:00,413,171.20000,35.95000,13.696000000,0.0800
Slot 147,MAV500,Aristocrat,$,2019-02-02 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 130,MAV500,Aristocrat,$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 132,Oxygen $,Atronic,$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0720
Slot 132,Oxygen $,Atronic,$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0720
Slot 300,AXXIS 23/23,IGT,$,2019-02-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 300,AXXIS 23/23,IGT,$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 332,Crystal Dual NIO C$,IGT,C$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 113,CDS Reel Deal 10,CDS,C$,2019-01-20 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 113,CDS Reel Deal 10,CDS,C$,2019-01-30 09:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 130,MAV500,Aristocrat,$,2019-02-26 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 264,CDS Reel Deal 10,CDS,C$,2019-01-30 09:00:00,55,16.84958,-10.36662,0.522336980,0.0310
Slot 115,CDS Reel Deal 10,CDS,C$,2019-03-19 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 132,Oxygen $,Atronic,$,2019-02-26 21:00:00,0,0.00000,0.00000,0.000000000,0.0720
Slot 147,MAV500,Aristocrat,$,2019-02-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 166,Admiral - Ult 10,Novomatic,$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 130,MAV500,Aristocrat,$,2019-03-16 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 130,MAV500,Aristocrat,$,2019-03-12 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 166,Admiral - Ult 10,Novomatic,$,2019-02-13 02:00:00,394,1122.85000,337.05000,59.960190000,0.0534
Slot 332,Crystal Dual NIO C$,IGT,C$,2019-01-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 147,MAV500,Aristocrat,$,2019-03-12 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 130,MAV500,Aristocrat,$,2019-02-16 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 147,MAV500,Aristocrat,$,2019-03-02 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
